dummy[]	data[]
2887	0.3735
2888	0.2567
2889	-0.001803
2890	0.08167
2891	0.0731
2892	0.2845
2893	-0.1069
2894	-0.04426
2895	0.9453
2896	-0.1211
2897	0.5083
2898	0.2114
2899	0.4052
2900	0.1586
2901	-0.3861
2902	0.3586
2903	0.08311
2904	0.26
2905	0.03165
2906	0.3855
2907	0.1069
2908	0.4097
2909	0.9261
2910	0.1807
2911	0.05764
2912	0.1678
2913	0.3505
2914	0.2651
2915	0.3141
2916	0.0917
2917	0.4269
2918	-0.1299
2919	0.2458
2920	0.1574
2921	0.01757
2922	-0.07543
2923	0.6281
2924	0.08293
2925	0.139
2926	-0.2636
2927	-0.628
2928	0.372
2929	-0.1259
2930	-0.2021
2931	0.1978
2932	0.3599
2933	0.1001
2934	0.03731
2935	0.4991
2936	0.1249
2937	0.545
2938	0.205
2939	0.2024
2940	0.2706
2941	0.1254
2942	0.1166
2943	0.1984
2944	0.3381
2945	0.2945
2946	0.4241
2947	0.2714
2948	0.2091
2949	0.7358
2950	0.2528
2951	-0.02503
2952	0.2842
2953	0.3615
2954	-0.09929
2955	0.5837
2956	-0.09934
2957	-0.4466
2958	-0.02492
2959	0.05782
2960	0.1274
2961	0.1055
2962	0.1067
2963	0.4766
2964	-0.1026
2965	0.07631
2966	0.9491
2967	0.4455
2968	0.6502
2969	0.279
2970	0.1195
2971	0.1245
2972	-0.2644
2973	-0.5308
2974	-0.1959
2975	-0.09957
2976	0.2035
2977	-0.2437
2978	0.1139
2979	-0.07035
2980	-0.05746
2981	-0.1726
2982	0.4237
2983	0.8629
2984	0.6236
2985	0.1498
2986	-0.2168
2987	0.1224
2988	0.1424
2989	0.4593
2990	0.09023
2991	-0.03075
2992	0.2155
2993	0.7557
2994	0.04208
2995	0.1457
2996	-0.3177
2997	0.5185
2998	-0.01785
2999	0.2753
3000	-0.4866
3001	0.6444
3002	0.0283
3003	-0.03169
3004	0.3297
3005	-0.004746
3006	0.7664
3007	0.2886
3008	0.02703
3009	0.2263
3010	0.6171
3011	0.3925
3012	0.1329
3013	0.3688
3014	0.2486
3015	-0.318
3016	0.1488
3017	-0.08448
3018	-0.1003
3019	-0.5527
3020	0.4466
3021	0.2005
3022	-0.06729
3023	0.4801
3024	-0.1385
3025	-0.002577
3026	0.6212
3027	0.1263
3028	-0.1073
3029	0.01693
3030	0.5228
3031	0.1853
3032	-0.4773
3033	-0.2533
3034	-0.2054
3035	-0.1966
3036	0.3649
3037	-0.1158
3038	-0.1783
3039	0.128
3040	0.1857
3041	0.161
3042	0.04525
3043	0.2148
3044	0.07464
3045	0.1248
3046	0.1269
3047	0.2014
3048	-0.3753
3049	-0.2328
3050	0.1713
3051	-0.08465
3052	0.2729
3053	0.5407
3054	0.1092
3055	0.7687
3056	0.2758
3057	0.1814
3058	0.434
3059	-0.07343
3060	0.01919
3061	0.175
3062	0.6236
3063	0.0948
3064	-0.01671
3065	0.2104
3066	0.06325
3067	-0.126
3068	0.5532
3069	-0.3122
3070	-0.02824
3071	0.1881
3072	0.1415
3073	0.1952
3074	0.1491
3075	0.2529
3076	0.1889
3077	0.06582
3078	0.1819
3079	0.835
3080	0.2087
3081	-0.2059
3082	0.4288
3083	0.2492
3084	0.2378
3085	0.08627
3086	-0.01844
3087	-0.3232
3088	0.1476
3089	0.002498
3090	0.3396
3091	0.3074
3092	0.2802
3093	-0.2744
3094	0.148
3095	0.4121
3096	0.1242
3097	0.327
3098	0.2746
3099	0.191
3100	-0.2587
3101	0.1646
3102	-0.237
3103	-0.2337
3104	0.1571
3105	0.2637
3106	0.4115
3107	0.3353
3108	-0.2555
3109	0.3846
3110	0.3188
3111	-0.1298
3112	0.1012
3113	0.024
3114	-0.05203
3115	0.5575
3116	-0.03872
3117	0.6029
3118	-0.4259
3119	0.06431
3120	0.09131
3121	0.5515
3122	-0.07272
3123	0.08228
3124	0.07639
3125	0.1509
3126	-0.05124
3127	-0.1697
3128	0.02792
3129	0.3238
3130	-0.1218
3131	0.501
3132	0.3551
3133	0.2822
3134	0.3384
3135	0.06331
3136	0.3071
3137	-0.264
3138	0.0196
3139	-0.2559
3140	0.2072
3141	-0.1694
3142	0.3148
3143	-0.3813
3144	-0.08126
3145	-0.3515
3146	0.04467
3147	-0.03807
3148	0.08985
3149	-0.5905
3150	-0.2628
3151	-0.5434
3152	-0.1756
3153	0.02324
3154	0.5475
3155	-0.1709
3156	0.2343
3157	0.5275
3158	0.01057
3159	0.09838
3160	-0.1809
3161	0.1069
3162	-0.02525
3163	0.01209
3164	-0.06681
3165	0.4043
3166	0.1749
3167	0.09443
3168	-0.2235
3169	0.2015
3170	-0.275
3171	-0.103
3172	-0.01886
3173	0.2852
3174	0.06937
3175	0.2555
3176	-0.0918
3177	0.4205
3178	-0.378
3179	0.4911
3180	0.05521
3181	-0.1453
3182	0.4049
3183	-0.01156
3184	0.05578
3185	0.03746
3186	0.3816
3187	0.3989
3188	-0.07607
3189	0.437
3190	0.08586
3191	-0.03446
3192	0.3335
3193	0.3847
3194	0.1275
3195	0.3622
3196	0.3065
3197	0.04274
3198	0.1752
3199	0.6139
3200	0.3236
3201	-0.3308
3202	0.2139
3203	-0.01241
3204	0.1953
3205	0.6792
3206	-0.2651
3207	0.2991
3208	0.2552
3209	0.1156
3210	-0.2359
3211	0.03729
3212	-0.1569
3213	0.08925
3214	0.2542
3215	0.274
3216	0.02331
3217	0.4272
3218	0.1146
3219	0.2889
3220	0.06357
3221	0.515
3222	0.4031
3223	0.02295
3224	0.4142
3225	0.5505
3226	0.1307
3227	0.1695
3228	0.2316
3229	0.06737
3230	0.1612
3231	0.2939
3232	0.2147
3233	0.3322
3234	0.6738
3235	0.3135
3236	0.3359
3237	0.6215
3238	0.4179
3239	0.8581
3240	0.323
3241	0.4047
3242	0.0943
3243	-0.2376
3244	0.5106
3245	-0.5148
3246	0.5385
3247	0.3413
3248	-0.04213
3249	0.003521
3250	0.3296
3251	-0.255
3252	0.2824
3253	0.01252
3254	0.2632
3255	-0.04588
3256	-0.1459
3257	0.2904
3258	0.3147
3259	0.02729
3260	-0.3811
3261	0.04285
3262	0.38
3263	-0.04708
3264	0.06389
3265	-0.599
3266	-0.2769
3267	0.1869
3268	0.06327
3269	0.8133
3270	-0.3939
3271	-0.3625
3272	-0.05211
3273	0.3427
3274	-0.2825
3275	0.4319
3276	0.1761
3277	0.07772
3278	0.1611
3279	-0.131
3280	-0.167
3281	0.4723
3282	-0.128
3283	0.09902
3284	0.3744
3285	0.09203
3286	-0.02243
3287	0.1035
3288	-0.5168
3289	0.63
3290	-0.01826
3291	0.1547
3292	0.2066
3293	-0.1958
3294	0.04666
3295	0.05705
3296	0.1206
3297	-0.2603
3298	0.2035
3299	0.1664
3300	0.0643
3301	0.2782
3302	0.0121
3303	-0.08827
3304	0.03112
3305	-0.0781
3306	-0.1496
3307	-0.09128
3308	0.1196
3309	0.6206
3310	0.3769
3311	-0.3777
3312	0.00129
3313	-0.208
3314	0.3069
3315	0.02213
3316	0.2151
3317	0.1087
3318	0.3783
3319	0.4514
3320	-0.08723
3321	-0.5156
3322	-0.1122
3323	0.05665
3324	-0.2324
3325	0.2392
3326	0.5624
3327	0.384
3328	0.1472
3329	0.6911
3330	0.5342
3331	-0.1541
3332	0.2453
3333	0.1789
3334	-0.004592
3335	-0.06233
3336	0.05606
3337	0.5433
3338	0.154
3339	0.1828
3340	0.1865
3341	-0.121
3342	-0.5157
3343	-0.07069
3344	0.1851
3345	0.6466
3346	-0.06558
3347	0.4352
3348	0.4419
3349	0.5907
3350	0.442
3351	0.1415
3352	0.1333
3353	0.6966
3354	-0.1489
3355	-0.3496
3356	-0.1827
3357	-0.06348
3358	0.3133
3359	-0.2134
3360	-0.04028
3361	0.3676
3362	-0.19
3363	-0.7543
3364	0.09856
3365	0.1749
3366	0.03886
3367	0.02577
3368	0.3264
3369	0.1036
3370	-0.2424
3371	0.4684
3372	-0.3178
3373	-0.08944
3374	0.2123
3375	0.1848
3376	0.2855
3377	0.3951
3378	-0.08566
3379	-0.3513
3380	-0.2263
3381	-0.08417
3382	0.459
3383	-0.1546
3384	0.5107
3385	-0.1314
3386	0.07145
3387	0.7336
3388	-0.004956
3389	0.3902
3390	-0.1612
3391	-0.007058
3392	-0.3423
3393	0.1773
3394	0.1044
3395	0.6185
3396	-0.05044
3397	-0.1567
3398	0.02022
3399	-0.3523
3400	0.03608
3401	-0.03085
3402	0.05681
3403	0.2657
3404	-0.03083
3405	0.09992
3406	-0.004538
3407	0.3064
3408	-0.2376
3409	0.2986
3410	0.3027
3411	0.332
3412	0.4646
3413	-0.1359
3414	0.3275
3415	-0.04584
3416	-0.1219
3417	-0.1793
3418	0.009754
3419	0.5648
3420	0.2284
3421	0.8988
3422	0.551
3423	0.2715
3424	-0.4302
3425	0.2136
3426	-0.1044
3427	-0.2088
3428	0.589
3429	0.3645
3430	-0.09193
3431	0.3561
3432	0.4852
3433	-0.04585
3434	0.2764
3435	-0.01934
3436	0.1724
3437	0.04491
3438	0.06421
3439	0.3863
3440	-0.04332
3441	-0.05899
3442	-0.005486
3443	-0.05351
3444	0.1297
3445	0.4549
3446	0.1071
3447	0.169
3448	0.3747
3449	0.05962
3450	0.1031
3451	-0.1482
3452	-0.1565
3453	0.3725
3454	-0.02934
3455	0.1273
3456	0.4954
3457	-0.2934
3458	-0.3572
3459	-0.05267
3460	0.4321
3461	0.1758
3462	0.2739
3463	0.1347
3464	-0.05985
3465	-0.3919
3466	0.5363
3467	0.4186
3468	0.1276
3469	0.4674
3470	0.008534
3471	0.5176
3472	0.08218
3473	0.529
3474	-0.1862
3475	0.08032
3476	0.2662
3477	0.3508
3478	0.571
3479	0.4422
3480	-0.05745
3481	-0.1148
3482	0.4716
3483	-0.02947
3484	0.01337
3485	-0.01609
3486	0.3594
3487	0.1134
3488	-0.08036
3489	0.3265
3490	0.7962
3491	-0.04773
3492	0.0319
3493	0.1611
3494	0.177
3495	0.4254
3496	-0.1003
3497	-0.03185
3498	0.1005
3499	0.4919
3500	-0.03559
3501	-0.3587
3502	0.3432
3503	0.2378
3504	0.2358
3505	0.4981
3506	0.1803
3507	0.1419
3508	0.4867
3509	0.3821
3510	-0.08504
3511	0.05548
3512	0.1654
3513	-0.07212
3514	0.1067
3515	0.06637
3516	-0.1286
3517	-0.101
3518	0.05662
3519	0.4884
3520	0.4762
3521	0.2512
3522	0.1575
3523	0.143
3524	0.03585
3525	0.277
3526	-0.4213
3527	-0.2702
3528	0.01303
3529	-0.1651
3530	0.2134
3531	0.06647
3532	0.3558
3533	0.1799
3534	0.2972
3535	0.7474
3536	0.02862
3537	-0.1175
3538	-0.06133
3539	0.2575
3540	0.3695
3541	-0.4562
3542	-0.00675
3543	0.5671
3544	0.1247
3545	0.1039
3546	-0.2339
3547	-0.2292
3548	0.01523
3549	0.3661
3550	-0.2396
3551	0.08782
3552	0.3458
3553	0.07
3554	0.2788
3555	0.4818
3556	0.1989
3557	0.1525
3558	0.4388
3559	0.2665
3560	0.321
3561	0.07402
3562	0.287
3563	0.3649
3564	-0.03975
3565	0.1581
3566	-0.4608
3567	0.2319
3568	0.1568
3569	-0.1706
3570	0.3886
3571	0.1422
3572	0.4983
3573	0.3945
3574	0.07554
3575	-0.3998
3576	0.333
3577	0.08034
3578	-0.1722
3579	0.3333
3580	0.4679
3581	0.3755
3582	0.1875
3583	-0.1255
3584	0.2169
3585	0.4527
3586	-0.1007
3587	-0.4263
3588	0.3879
3589	0.3224
3590	0.03768
3591	0.1315
3592	0.06993
3593	-0.003152
3594	0.3285
3595	0.3945
3596	-0.1044
3597	0.2276
3598	0.2442
3599	0.1821
3600	0.1033
3601	0.2489
3602	0.4525
3603	0.2399
3604	0.07684
3605	0.0324
3606	0.563
3607	0.05394
3608	0.02464
3609	0.1918
3610	0.167
3611	0.1896
3612	-0.02932
3613	0.1246
3614	0.3439
3615	-0.03719
3616	0.535
3617	0.07598
3618	0.01415
3619	0.05317
3620	-0.05454
3621	0.1822
3622	0.3569
3623	-0.09605
3624	0.2799
3625	-0.5093
3626	0.4347
3627	0.114
3628	-0.02996
3629	-0.06624
3630	0.168
3631	0.3443
3632	0.6002
3633	0.3018
3634	0.5432
3635	0.4597
3636	0.5547
3637	0.1224
3638	0.4068
3639	0.2351
3640	-0.02447
3641	0.2234
3642	0.194
3643	0.1501
3644	0.254
3645	0.06783
3646	0.03506
3647	0.4341
3648	0.5574
3649	0.2901
3650	0.6485
3651	0.3587
3652	0.4284
3653	0.002249
3654	-0.08189
3655	0.6088
3656	-0.074
3657	0.3623
3658	0.4638
3659	0.01951
3660	-0.02585
3661	-0.0235
3662	0.187
3663	-0.002661
3664	-0.3
3665	-0.2794
3666	0.26
3667	0.06701
3668	-0.006585
3669	-0.02417
3670	0.2131
3671	-0.1143
3672	0.4769
3673	-0.1589
3674	-0.01698
3675	-0.2778
3676	0.005514
3677	0.1896
3678	0.1037
3679	0.08115
3680	0.6307
3681	0.1794
3682	0.2901
3683	-0.498
3684	0.2752
3685	0.5903
3686	0.3971
3687	0.09529
3688	-0.2587
3689	-0.1007
3690	0.2412
3691	0.09783
3692	0.03433
3693	-0.4622
3694	0.4993
3695	0.4159
3696	0.02611
3697	0.4389
3698	0.1046
3699	0.1933
3700	0.08763
3701	-0.2886
3702	0.5383
3703	0.1654
3704	-0.3315
3705	0.2202
3706	0.0958
3707	0.06592
3708	-0.009248
3709	0.3533
3710	0.08248
3711	0.2227
3712	0.2291
3713	0.3612
3714	0.1197
3715	0.115
3716	0.1923
3717	0.249
3718	0.1045
3719	-0.02131
3720	-0.1627
3721	0.5801
3722	0.1611
3723	0.1811
3724	0.1947
3725	0.5303
3726	0.4051
3727	0.521
3728	0.32
3729	0.1972
3730	-0.02529
3731	-0.09755
3732	-0.1293
3733	0.1114
3734	0.2618
3735	0.08167
3736	0.5113
3737	0.1643
3738	-0.04158
3739	-0.1559
3740	-0.1524
3741	0.5755
3742	0.1878
3743	-0.1899
3744	0.3412
3745	0.08975
3746	-0.01279
3747	-0.2338
3748	0.4546
3749	0.2552
3750	-0.006555
3751	0.3152
3752	0.1005
3753	0.1314
3754	0.3914
3755	0.1709
3756	0.4585
3757	-0.1355
3758	0.4605
3759	0.1918
3760	0.1346
3761	0.1735
3762	0.02977
3763	0.5033
3764	0.2439
3765	-0.07018
3766	-0.4146
3767	0.03445
3768	0.2986
3769	-0.3581
3770	-0.3235
3771	-0.09829
3772	-0.07202
3773	0.2376
3774	0.5315
3775	-0.1995
3776	0.6295
3777	-0.1084
3778	0.3104
3779	-0.1451
3780	0.09959
3781	0.571
3782	-0.1678
3783	-0.02437
3784	0.1125
3785	-0.0855
3786	0.2346
3787	-0.4879
3788	0.6126
3789	0.04827
3790	0.1762
3791	0.1163
3792	0.3219
3793	0.07278
3794	-0.1041
3795	-0.23
3796	-0.04415
3797	0.2741
3798	-0.09571
3799	-0.06306
3800	0.04351
3801	0.5699
3802	-0.09445
3803	0.06669
3804	-0.0734
3805	0.334
3806	0.517
3807	-0.1601
3808	-0.08872
3809	0.1421
3810	-0.09813
3811	0.3143
3812	0.04818
3813	0.09544
3814	-0.009783
3815	-0.2076
3816	0.2746
3817	0.5838
3818	-0.1538
3819	0.04479
3820	0.5291
3821	0.01132
3822	0.1979
3823	0.0191
3824	0.5885
3825	0.08774
3826	0.3317
3827	0.3563
3828	-0.168
3829	0.2943
3830	0.4941
3831	-0.05322
3832	0.3482
3833	-0.2155
3834	-0.2489
3835	0.3772
3836	7.964E-4
3837	0.2469
3838	0.3181
3839	-0.08593
3840	0.4099
3841	0.553
3842	0.05992
3843	0.09976
3844	-0.08433
3845	0.02522
3846	-0.05545
3847	-0.3076
3848	0.418
3849	0.1145
3850	-0.09751
3851	0.05912
3852	-5.532E-4
3853	0.04871
3854	0.3174
3855	-0.09901
3856	0.4085
3857	-0.234
3858	0.1621
3859	0.4294
3860	-0.1065
3861	-0.2754
3862	-0.129
3863	0.2261
3864	0.5461
3865	0.5817
3866	-0.0617
3867	2.146E-4
3868	0.2099
3869	0.1572
3870	0.05666
3871	0.01725
3872	0.3396
3873	0.3099
3874	0.00455
3875	0.01708
3876	0.4943
3877	0.4186
3878	-0.0062
3879	-0.5093
3880	-0.3864
3881	-0.1579
3882	0.263
3883	0.03237
3884	0.2556
3885	-0.02709
3886	0.326
3887	-0.1364
3888	0.1265
3889	0.05513
3890	-0.004441
3891	0.3879
3892	0.6018
3893	0.4143
3894	-0.0128
3895	0.5814
3896	0.4842
3897	0.2702
3898	0.6341
3899	0.2874
3900	-0.1762
3901	0.2291
3902	0.02315
3903	-0.1186
3904	0.2528
3905	-0.1438
3906	0.3807
3907	0.009536
3908	0.1531
3909	0.8249
3910	0.6898
3911	-0.006157
3912	0.4414
3913	0.2693
3914	0.4834
3915	0.2366
3916	-0.03489
3917	0.3276
3918	0.02521
3919	-0.2858
3920	0.4451
3921	1.03
3922	0.6579
3923	0.01975
3924	-0.2144
3925	-0.2344
3926	0.1751
3927	0.1942
3928	0.2662
3929	0.2014
3930	0.2827
3931	0.3778
3932	-0.03019
3933	-0.1187
3934	0.1499
3935	0.1096
3936	0.5296
3937	0.3668
3938	-0.03889
3939	-0.03194
3940	0.7074
3941	0.113
3942	0.003637
3943	0.323
3944	0.2145
3945	0.627
3946	-0.2475
3947	0.284
3948	-0.09602
3949	0.2767
3950	0.2993
3951	0.4941
3952	-0.02067
3953	0.7339
3954	0.2365
3955	0.2626
3956	0.3268
3957	0.1078
3958	0.2466
3959	-0.03488
3960	-0.1056
3961	0.1692
3962	0.3115
3963	-0.3032
3964	0.2467
3965	-6.348E-4
3966	-0.2648
3967	-0.3859
3968	-0.03684
3969	0.106
3970	0.3683
3971	0.1229
3972	-0.05385
3973	-0.04556
3974	0.09231
3975	0.4942
3976	0.2069
3977	-0.1541
3978	0.02614
3979	-0.1338
3980	0.2589
3981	0.4079
3982	0.2959
3983	0.5429
3984	0.06926
3985	0.3332
3986	0.5783
3987	0.2452
3988	0.2034
3989	-0.1733
3990	0.276
3991	-0.309
3992	0.561
3993	0.1347
3994	-0.4688
3995	0.5802
3996	0.1632
3997	0.1849
3998	0.4581
3999	-0.2832
4000	-0.02039
4001	0.3023
4002	0.04726
4003	0.1999
4004	-0.1145
4005	-0.1052
4006	0.4816
4007	0.0885
4008	0.2537
4009	0.001379
4010	-0.2379
4011	0.1327
4012	0.04867
4013	0.3195
4014	0.129
4015	0.1446
4016	0.4686
4017	0.2846
4018	0.5916
4019	0.05752
4020	-0.06926
4021	0.1681
4022	0.369
4023	0.1754
4024	-0.1559
4025	0.3158
4026	0.06968
4027	0.006408
4028	-0.1963
4029	-0.07954
4030	0.7407
4031	0.7685
4032	-0.1326
4033	-0.2501
4034	-0.08747
4035	0.855
4036	0.03308
4037	-0.04403
4038	0.1953
4039	0.2353
4040	-0.09142
4041	0.4098
4042	0.3617
4043	0.4753
4044	0.1962
4045	0.5051
4046	0.02984
4047	0.04151
4048	0.09305
4049	0.3688
4050	0.181
4051	-0.06878
4052	0.1518
4053	0.265
4054	0.2684
4055	-0.3162
4056	0.4406
4057	-0.4888
4058	-0.2753
4059	0.07394
4060	0.2615
4061	0.2479
4062	-0.1316
4063	-0.2155
4064	-2.576E-4
4065	0.04984
4066	0.7295
4067	0.321
4068	0.4956
4069	0.2106
4070	0.0647
4071	0.1452
4072	0.08079
4073	0.4933
4074	0.1394
4075	0.3218
4076	0.2974
4077	-0.3278
4078	0.1079
4079	0.237
4080	0.2516
4081	-0.1747
4082	0.4823
4083	0.3095
4084	0.014
4085	0.1288
4086	0.3305
4087	-0.03007
4088	0.405
4089	0.4471
4090	0.2668
4091	-0.09792
4092	0.04961
4093	0.1958
4094	-0.04205
4095	-0.05093
4096	-0.367
4097	-0.06051
4098	0.3569
4099	-0.08418
4100	-0.2683
4101	0.1267
4102	0.03865
4103	0.2092
4104	0.3396
4105	-0.04713
4106	-0.2775
4107	0.4556
4108	-0.1045
4109	0.1854
4110	0.3528
4111	0.05955
4112	0.5977
4113	0.382
4114	0.05826
4115	0.8851
4116	0.01393
4117	-0.3323
4118	-0.1687
4119	0.2342
4120	-0.1273
4121	0.292
4122	-0.2191
4123	0.1613
4124	0.4331
4125	0.02783
4126	-0.1764
4127	0.1964
4128	0.37
4129	0.3769
4130	-0.07627
4131	0.1828
4132	0.1103
4133	0.03253
4134	0.5226
4135	0.1216
4136	0.03192
4137	0.04335
4138	-0.1881
4139	0.009716
4140	0.133
4141	0.2744
4142	-0.07357
4143	0.6907
4144	0.2962
4145	0.07781
4146	0.1383
4147	0.03094
4148	0.06059
4149	0.03661
4150	-0.1941
4151	0.2362
4152	0.2888
4153	0.5472
4154	0.1639
4155	-0.1499
4156	0.1008
4157	0.184
4158	0.3495
4159	0.187
4160	0.5808
4161	-0.09434
4162	0.05277
4163	0.1239
4164	0.06461
4165	0.3674
4166	0.2209
4167	-0.2755
4168	0.1204
4169	0.1692
4170	-0.128
4171	0.358
4172	0.242
4173	0.2058
4174	-0.1617
4175	-0.1861
4176	0.3871
4177	-0.05289
4178	0.4114
4179	0.07499
4180	0.2669
4181	0.05973
4182	0.2621
4183	0.2319
4184	-0.1809
4185	0.04168
4186	-0.1154
4187	0.3837
4188	0.07582
4189	0.09146
4190	-0.08003
4191	-0.05349
4192	0.06801
4193	-0.07665
4194	0.09401
4195	0.2353
4196	0.1352
4197	-0.2039
4198	0.1143
4199	0.7688
4200	0.02501
4201	0.2297
4202	0.1202
4203	0.1233
4204	0.4221
4205	0.1545
4206	-0.01857
4207	0.1914
4208	-0.2948
4209	0.2052
4210	0.08283
4211	0.1391
4212	0.3071
4213	0.06416
4214	0.2458
4215	0.08576
4216	0.4308
4217	-0.01972
4218	-0.2548
4219	-0.05106
4220	0.4406
4221	0.1378
4222	0.06094
4223	-0.294
4224	0.4326
4225	-0.03461
4226	-0.1669
4227	-0.2699
4228	-0.01761
4229	0.06465
4230	-0.02193
4231	-0.4365
4232	0.1377
4233	-0.01857
4234	0.03285
4235	-0.2065
4236	0.2983
4237	-0.3291
4238	-0.02963
4239	0.5175
4240	0.2591
4241	0.382
4242	0.2673
4243	-0.1839
4244	0.3298
4245	0.06328
4246	0.03399
4247	0.2538
4248	0.1267
4249	-0.1705
4250	0.3727
4251	-0.2667
4252	-0.03884
4253	0.2364
4254	-0.1781
4255	0.003358
4256	0.004256
4257	-0.005528
4258	-0.03105
4259	-0.03584
4260	-0.1355
4261	0.3179
4262	0.181
4263	0.5747
4264	0.03552
4265	-0.1074
4266	0.1371
4267	0.03881
4268	0.1549
4269	0.04371
4270	-0.01933
4271	0.273
4272	0.2575
4273	0.3087
4274	0.1628
4275	0.4152
4276	-0.02587
4277	-0.2023
4278	0.2653
4279	-0.3262
4280	0.1837
4281	0.09152
4282	-0.03815
4283	0.3895
4284	0.1174
4285	0.559
4286	-0.04284
4287	0.1356
4288	0.2211
4289	0.6354
4290	0.1917
4291	0.1556
4292	-0.359
4293	0.3781
4294	0.1262
4295	0.246
4296	-0.2612
4297	0.4304
4298	0.5675
4299	0.1803
4300	0.1163
4301	-0.0262
4302	0.2179
4303	0.1749
4304	0.03453
4305	0.127
4306	0.1352
4307	-0.1449
4308	0.4374
4309	8.882E-4
4310	0.1538
4311	0.7039
4312	0.137
4313	0.2013
4314	-0.1645
4315	0.07931
4316	0.334
4317	0.3657
4318	0.2429
4319	0.08975
4320	-0.2843
4321	0.01806
4322	-0.1603
4323	0.1315
4324	-0.2862
4325	0.6206
4326	0.3779
4327	-0.4773
4328	-0.3392
4329	0.5777
4330	0.3977
4331	0.002956
4332	0.6608
4333	0.3108
4334	0.2744
4335	-0.01844
4336	-0.1047
4337	-0.02227
4338	0.1479
4339	0.3507
4340	0.009088
4341	0.2361
4342	0.1863
4343	0.3146
4344	-0.2172
4345	-0.439
4346	0.1385
4347	-0.2117
4348	0.2991
4349	-0.3981
4350	0.1542
4351	0.133
4352	-0.149
4353	-0.006196
4354	-0.2964
4355	0.2481
4356	0.3657
4357	0.4596
4358	0.08222
4359	-0.1605
4360	0.1887
4361	0.1018
4362	-0.6421
4363	0.1926
4364	0.07053
4365	-0.1133
4366	-0.4269
4367	0.1596
4368	-0.03205
4369	-0.1731
4370	0.07308
4371	0.1577
4372	0.005105
4373	0.1723
4374	0.778
4375	0.2929
4376	-0.1885
4377	-0.3878
4378	0.1726
4379	0.09292
4380	0.1856
4381	0.1359
4382	0.3392
4383	-0.05018
4384	-0.02608
4385	0.2258
4386	0.4143
4387	0.1649
4388	0.5242
4389	0.3097
4390	0.1436
4391	-0.04876
4392	-0.1208
4393	0.8449
4394	0.3241
4395	-0.01805
4396	0.7175
4397	0.4639
4398	0.2915
4399	-0.1383
4400	0.439
4401	-0.1221
4402	0.1099
4403	0.2151
4404	0.3689
4405	0.2273
4406	-0.0138
4407	0.3473
4408	0.1764
4409	-0.2582
4410	-0.07155
4411	0.3723
4412	0.4677
4413	0.4757
4414	-0.04645
4415	0.0454
4416	0.1953
4417	-0.04766
4418	0.06613
4419	0.2095
4420	-0.1115
4421	0.3077
4422	-0.01486
4423	0.1109
4424	0.3094
4425	-0.05621
4426	0.03035
4427	-0.175
4428	0.2845
4429	-0.1498
4430	0.3426
4431	0.4578
4432	0.1141
4433	0.4608
4434	0.5375
4435	-0.2945
4436	0.09313
4437	0.3528
4438	0.1319
4439	0.1756
4440	0.1575
4441	0.1151
4442	0.4684
4443	-0.2402
4444	-0.1422
4445	0.08726
4446	-0.1525
4447	-0.1328
4448	0.1856
4449	0.1173
4450	-0.3676
4451	0.01379
4452	0.2993
4453	-0.6251
4454	0.537
4455	-0.1687
4456	0.0814
4457	-0.4164
4458	-0.2641
4459	0.1241
4460	0.2233
4461	0.1917
4462	0.05438
4463	-0.1578
4464	0.1792
4465	0.2153
4466	-0.08635
4467	0.1393
4468	0.1151
4469	0.3131
4470	0.5547
4471	0.05254
4472	-0.05218
4473	0.2325
4474	-0.04771
4475	0.3913
4476	0.02928
4477	0.4835
4478	-0.08429
4479	0.04865
4480	0.09451
4481	0.1481
4482	-0.1279
4483	0.5659
4484	0.06005
4485	-0.1491
4486	-0.03779
4487	-0.01216
4488	0.01904
4489	-0.02073
4490	0.1858
4491	0.2892
4492	0.4174
4493	0.06838
4494	0.436
4495	0.04185
4496	0.3998
4497	0.08414
4498	0.1746
4499	0.6926
4500	0.05132
4501	0.04616
4502	0.09859
4503	0.3545
4504	0.1639
4505	0.04239
4506	0.4608
4507	-0.09219
4508	-0.1509
4509	0.3444
4510	0.1247
4511	0.2942
4512	0.4146
4513	0.5642
4514	-0.1149
4515	0.2185
4516	0.003361
4517	0.4405
4518	0.3719
4519	0.1433
4520	0.1396
4521	0.4804
4522	0.5101
4523	-0.2628
4524	-0.06688
4525	0.1151
4526	0.556
4527	0.367
4528	0.4655
4529	0.5526
4530	-0.2074
4531	-0.1348
4532	0.1349
4533	0.03117
4534	-0.1225
4535	-0.3079
4536	-0.1293
4537	-0.1671
4538	-0.2829
4539	-0.1678
4540	-0.3094
4541	0.01601
4542	-0.3173
4543	0.2229
4544	0.1637
4545	-0.1917
4546	0.2618
4547	-0.007096
4548	-0.1536
4549	0.3824
4550	0.003832
4551	-0.3309
4552	0.3658
4553	0.2279
4554	-0.1644
4555	-0.08375
4556	0.1511
4557	0.2609
4558	0.2741
4559	0.3195
4560	-0.153
4561	0.101
4562	-0.1753
4563	0.1103
4564	-0.331
4565	0.02117
4566	-0.1579
4567	-0.09567
4568	0.03673
4569	0.2278
4570	0.07514
4571	0.3621
4572	0.217
4573	-0.1946
4574	0.09677
4575	-0.0815
4576	-0.2401
4577	0.5536
4578	0.09539
4579	0.2309
4580	0.242
4581	-0.04192
4582	0.3498
4583	-0.0744
4584	0.3171
